,province,city,total,today
439,贵州,地区待确认,"{'highRiskAreaNum': 0, 'nowConfirm': -1, 'showHeal': True, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 0, 'confirm': 0, 'showRate': False, 'provinceLocalConfirm': 0, 'heal': 1, 'mtime': '2022-07-17 11:33:04', 'adcode': '', 'dead': 0, 'wzz': 0, 'continueDayZeroLocalConfirmAdd': 1}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0}"
440,青海,西宁,"{'confirm': 120, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 6, 'showRate': False, 'heal': 81, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'grade': '点击查看详情', 'wzz': 0, 'mtime': '2022-07-17 11:35:38', 'adcode': '630100', 'nowConfirm': 39, 'dead': 0, 'showHeal': True, 'highRiskAreaNum': 0}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0'}"
441,青海,海东,"{'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'nowConfirm': 1, 'confirm': 5, 'heal': 4, 'mtime': '2022-07-17 11:35:40', 'continueDayZeroLocalConfirm': 0, 'dead': 0, 'showRate': False, 'highRiskAreaNum': 0, 'showHeal': True, 'wzz': 0, 'adcode': '630200'}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
442,青海,海西州,"{'dead': 0, 'showRate': False, 'wzz': 0, 'mtime': '2022-07-17 11:35:39', 'nowConfirm': 0, 'confirm': 0, 'mediumRiskAreaNum': 0, 'heal': 0, 'showHeal': True, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'adcode': '632800', 'continueDayZeroLocalConfirm': 16}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
443,青海,玉树州,"{'mtime': '2022-07-17 11:35:39', 'nowConfirm': 0, 'confirm': 0, 'showRate': False, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'wzz': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'adcode': '632700', 'showHeal': True, 'dead': 0, 'heal': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
444,青海,果洛州,"{'mediumRiskAreaNum': 0, 'mtime': '2022-07-17 11:35:38', 'adcode': '632600', 'showRate': False, 'wzz': 0, 'continueDayZeroLocalConfirm': 16, 'nowConfirm': 0, 'confirm': 0, 'heal': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'dead': 0, 'showHeal': True, 'provinceLocalConfirm': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
445,青海,海南州,"{'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16, 'mtime': '2022-07-17 11:35:39', 'adcode': '632500', 'nowConfirm': 0, 'confirm': 0, 'showRate': False, 'heal': 0, 'showHeal': True, 'dead': 0, 'wzz': 0, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
446,青海,海北州,"{'dead': 0, 'showRate': False, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 16, 'adcode': '632200', 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:35:40', 'confirm': 3, 'heal': 3, 'showHeal': True, 'highRiskAreaNum': 0, 'nowConfirm': 0, 'wzz': 0}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0'}"
447,青海,黄南州,"{'wzz': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16, 'dead': 0, 'showRate': False, 'provinceLocalConfirm': 0, 'adcode': '632300', 'nowConfirm': 0, 'showHeal': True, 'mediumRiskAreaNum': 0, 'mtime': '2022-07-17 11:35:38', 'confirm': 0, 'heal': 0, 'highRiskAreaNum': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
448,青海,地区待确认,"{'wzz': 0, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'confirm': 20, 'showRate': False, 'showHeal': True, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 1, 'continueDayZeroLocalConfirm': 0, 'mtime': '2022-07-17 11:31:23', 'nowConfirm': -39, 'dead': 0, 'heal': 59, 'adcode': ''}","{'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
449,黑龙江,佳木斯,"{'showRate': False, 'showHeal': True, 'wzz': 0, 'provinceLocalConfirm': 0, 'grade': '点击查看详情', 'continueDayZeroLocalConfirm': 0, 'nowConfirm': 1, 'confirm': 57, 'heal': 56, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 0, 'mtime': '2022-07-17 11:16:13', 'dead': 0, 'mediumRiskAreaNum': 0, 'adcode': '230800'}","{'confirm': 1, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 1}"
450,黑龙江,伊春,"{'nowConfirm': 0, 'showRate': False, 'mediumRiskAreaNum': 0, 'mtime': '2022-07-17 11:33:22', 'dead': 0, 'showHeal': True, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16, 'confirm': 1, 'heal': 1, 'wzz': 0, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'adcode': '230700'}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
451,黑龙江,牡丹江,"{'heal': 100, 'mtime': '2022-07-17 11:35:05', 'nowConfirm': 0, 'showHeal': True, 'dead': 0, 'grade': '点击查看详情', 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'confirm': 100, 'showRate': False, 'wzz': 0, 'continueDayZeroLocalConfirmAdd': 16, 'adcode': '231000'}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
452,黑龙江,地区待确认,"{'mtime': '2022-07-17 11:31:53', 'showRate': False, 'wzz': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'nowConfirm': 0, 'heal': 2, 'continueDayZeroLocalConfirm': 0, 'adcode': '', 'confirm': 2, 'showHeal': True, 'dead': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 1}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0, 'confirm': 0}"
453,黑龙江,双鸭山,"{'heal': 49, 'showHeal': True, 'continueDayZeroLocalConfirmAdd': 16, 'nowConfirm': 0, 'confirm': 52, 'dead': 3, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'mtime': '2022-07-17 11:33:21', 'showRate': False, 'wzz': 0, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 16, 'adcode': '230500'}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
454,黑龙江,齐齐哈尔,"{'mtime': '2022-07-17 11:33:20', 'dead': 1, 'showHeal': True, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'mediumRiskAreaNum': 0, 'adcode': '230200', 'confirm': 45, 'heal': 44, 'grade': '点击查看详情', 'wzz': 0, 'nowConfirm': 0, 'showRate': False}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
455,黑龙江,鸡西,"{'showHeal': True, 'grade': '点击查看详情', 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'adcode': '230300', 'confirm': 52, 'dead': 0, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:33:21', 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 16, 'nowConfirm': 0, 'showRate': False, 'heal': 52, 'wzz': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
456,黑龙江,哈尔滨,"{'heal': 1337, 'wzz': 0, 'adcode': '230100', 'nowConfirm': 0, 'showHeal': True, 'dead': 4, 'showRate': False, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'confirm': 1341, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'mtime': '2022-07-17 11:35:05', 'grade': '点击查看详情'}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
457,黑龙江,绥化,"{'dead': 4, 'showRate': False, 'heal': 535, 'mtime': '2022-07-17 11:33:21', 'adcode': '231200', 'showHeal': True, 'grade': '点击查看详情', 'wzz': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'nowConfirm': 0, 'confirm': 539, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
458,黑龙江,大兴安岭,"{'confirm': 3, 'heal': 3, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'adcode': '232700', 'provinceLocalConfirm': 0, 'dead': 0, 'showRate': False, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'nowConfirm': 0, 'showHeal': True, 'wzz': 0, 'mtime': '2022-07-17 11:33:19'}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
459,黑龙江,鹤岗,"{'nowConfirm': 0, 'heal': 5, 'showHeal': True, 'wzz': 0, 'showRate': False, 'mediumRiskAreaNum': 0, 'adcode': '230400', 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16, 'confirm': 5, 'dead': 0, 'highRiskAreaNum': 0, 'mtime': '2022-07-17 11:33:20'}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
460,黑龙江,黑河,"{'confirm': 297, 'showRate': False, 'showHeal': True, 'adcode': '231100', 'heal': 297, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:33:20', 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'dead': 0, 'grade': '点击查看详情', 'wzz': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'nowConfirm': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
461,黑龙江,七台河,"{'adcode': '230900', 'nowConfirm': 0, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 16, 'mtime': '2022-07-17 11:33:22', 'highRiskAreaNum': 0, 'confirm': 18, 'dead': 0, 'showHeal': True, 'wzz': 0, 'heal': 18, 'mediumRiskAreaNum': 0, 'showRate': False, 'continueDayZeroLocalConfirmAdd': 16}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
462,黑龙江,境外输入,"{'provinceLocalConfirm': 0, 'nowConfirm': 0, 'dead': 0, 'heal': 441, 'showHeal': True, 'mtime': '2022-07-17 11:16:33', 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 0, 'continueDayZeroLocalConfirm': 0, 'confirm': 441, 'showRate': False, 'wzz': 0, 'adcode': ''}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0}"
463,黑龙江,大庆,"{'confirm': 37, 'showRate': False, 'showHeal': True, 'continueDayZeroLocalConfirmAdd': 16, 'adcode': '230600', 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'wzz': 0, 'continueDayZeroLocalConfirm': 16, 'mtime': '2022-07-17 11:35:49', 'nowConfirm': 0, 'dead': 1, 'heal': 36, 'grade': '点击查看详情', 'provinceLocalConfirm': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
464,西藏,那曲,"{'heal': 0, 'showHeal': True, 'continueDayZeroLocalConfirm': 16, 'adcode': '540600', 'showRate': False, 'wzz': 0, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 16, 'nowConfirm': 0, 'confirm': 0, 'dead': 0, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'mtime': '2022-07-17 11:35:20'}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0'}"
465,西藏,山南,"{'heal': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'dead': 0, 'showRate': False, 'showHeal': True, 'continueDayZeroLocalConfirm': 16, 'adcode': '540500', 'nowConfirm': 0, 'confirm': 0, 'wzz': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'mtime': '2022-07-17 11:35:19'}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0'}"
466,西藏,林芝,"{'confirm': 0, 'showHeal': True, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'mtime': '2022-07-17 11:35:20', 'nowConfirm': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16, 'dead': 0, 'showRate': False, 'heal': 0, 'wzz': 0, 'provinceLocalConfirm': 0, 'adcode': '540400'}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
467,西藏,拉萨,"{'confirm': 1, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'showRate': False, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16, 'adcode': '540100', 'nowConfirm': 0, 'dead': 0, 'heal': 1, 'provinceLocalConfirm': 0, 'showHeal': True, 'wzz': 0, 'mtime': '2022-07-17 11:35:18'}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
468,西藏,阿里地区,"{'heal': 0, 'mtime': '2022-07-17 11:35:19', 'adcode': '542500', 'nowConfirm': 0, 'dead': 0, 'showRate': False, 'showHeal': True, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'confirm': 0, 'wzz': 0, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16}","{'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False}"
469,西藏,日喀则,"{'dead': 0, 'heal': 0, 'continueDayZeroLocalConfirmAdd': 16, 'confirm': 0, 'showRate': False, 'wzz': 0, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'nowConfirm': 0, 'showHeal': True, 'mediumRiskAreaNum': 0, 'mtime': '2022-07-17 11:33:29', 'adcode': '540200'}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
470,西藏,昌都,"{'adcode': '540300', 'showRate': False, 'wzz': 0, 'continueDayZeroLocalConfirmAdd': 16, 'heal': 0, 'mtime': '2022-07-17 11:33:28', 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'nowConfirm': 0, 'confirm': 0, 'dead': 0, 'showHeal': True, 'provinceLocalConfirm': 0}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
471,河北,廊坊,"{'showHeal': True, 'continueDayZeroLocalConfirmAdd': 16, 'heal': 175, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'mtime': '2022-07-17 11:34:36', 'adcode': '131000', 'confirm': 317, 'grade': '点击查看详情', 'wzz': 0, 'continueDayZeroLocalConfirm': 0, 'dead': 0, 'showRate': False, 'provinceLocalConfirm': 0, 'nowConfirm': 142}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
472,河北,沧州,"{'grade': '点击查看详情', 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 0, 'mtime': '2022-07-17 11:34:34', 'confirm': 138, 'showRate': False, 'highRiskAreaNum': 0, 'showHeal': True, 'wzz': 0, 'adcode': '130900', 'nowConfirm': 77, 'dead': 3, 'heal': 58, 'mediumRiskAreaNum': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
473,河北,邯郸,"{'confirm': 64, 'grade': '点击查看详情', 'provinceLocalConfirm': 0, 'wzz': 0, 'nowConfirm': 23, 'showRate': False, 'heal': 41, 'showHeal': True, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:34:35', 'dead': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 0, 'adcode': '130400'}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
474,河北,唐山,"{'showRate': False, 'heal': 75, 'showHeal': True, 'confirm': 96, 'dead': 1, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'grade': '点击查看详情', 'wzz': 0, 'mtime': '2022-07-17 11:34:34', 'adcode': '130200', 'nowConfirm': 20, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
475,河北,保定,"{'grade': '点击查看详情', 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'mtime': '2022-07-17 11:34:34', 'showHeal': True, 'wzz': 0, 'mediumRiskAreaNum': 0, 'dead': 0, 'showRate': False, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'adcode': '130600', 'nowConfirm': 18, 'confirm': 56, 'heal': 38}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
476,河北,秦皇岛,"{'dead': 1, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:34:33', 'confirm': 22, 'showHeal': True, 'wzz': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'adcode': '130300', 'nowConfirm': 12, 'showRate': False, 'heal': 9, 'grade': '点击查看详情', 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 0}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0'}"
477,河北,定州,"{'nowConfirm': 6, 'adcode': '130682', 'showRate': False, 'heal': 2, 'grade': '点击查看详情', 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 0, 'confirm': 8, 'wzz': 0, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'mtime': '2022-07-17 11:34:33', 'dead': 0, 'showHeal': True}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
478,河北,雄安新区,"{'showRate': False, 'heal': 18, 'wzz': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 0, 'confirm': 20, 'dead': 0, 'mtime': '2022-07-17 11:32:21', 'adcode': '', 'highRiskAreaNum': 0, 'showHeal': True, 'provinceLocalConfirm': 0, 'nowConfirm': 2, 'mediumRiskAreaNum': 0}","{'wzz_add': '', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False}"
479,河北,承德,"{'nowConfirm': 1, 'confirm': 8, 'heal': 7, 'wzz': 0, 'highRiskAreaNum': 0, 'adcode': '130800', 'showRate': False, 'dead': 0, 'showHeal': True, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 0, 'mtime': '2022-07-17 11:34:35'}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
480,河北,衡水,"{'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 0, 'confirm': 14, 'mediumRiskAreaNum': 0, 'dead': 0, 'showRate': False, 'mtime': '2022-07-17 11:34:33', 'adcode': '131100', 'nowConfirm': 1, 'heal': 13, 'showHeal': True, 'grade': '点击查看详情', 'wzz': 0}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0'}"
481,河北,辛集市,"{'dead': 0, 'grade': '点击查看详情', 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 16, 'confirm': 71, 'showHeal': True, 'wzz': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'highRiskAreaNum': 0, 'adcode': '130181', 'nowConfirm': 0, 'showRate': False, 'heal': 71, 'mtime': '2022-07-17 11:34:32'}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
482,河北,张家口,"{'nowConfirm': 0, 'heal': 43, 'confirm': 43, 'showHeal': True, 'wzz': 0, 'continueDayZeroLocalConfirm': 16, 'dead': 0, 'showRate': False, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:34:35', 'adcode': '130700'}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
483,河北,石家庄,"{'heal': 976, 'mtime': '2022-07-17 11:34:32', 'nowConfirm': 0, 'confirm': 977, 'wzz': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'showRate': False, 'showHeal': True, 'grade': '点击查看详情', 'adcode': '130100', 'dead': 1, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
484,河北,邢台,"{'continueDayZeroLocalConfirmAdd': 16, 'confirm': 136, 'dead': 1, 'heal': 135, 'grade': '点击查看详情', 'showHeal': True, 'provinceLocalConfirm': 0, 'adcode': '130500', 'nowConfirm': 0, 'continueDayZeroLocalConfirm': 16, 'mtime': '2022-07-17 11:34:36', 'showRate': False, 'wzz': 0, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0'}"
485,河北,境外输入,"{'confirm': 37, 'showRate': False, 'wzz': 0, 'mtime': '2022-07-17 11:33:17', 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 0, 'adcode': '', 'nowConfirm': 0, 'showHeal': True, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'dead': 0, 'heal': 37, 'continueDayZeroLocalConfirm': 0}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': ''}"
486,河北,地区待确认,"{'nowConfirm': -302, 'continueDayZeroLocalConfirm': 0, 'dead': 0, 'showHeal': True, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 1, 'confirm': 0, 'showRate': False, 'heal': 302, 'wzz': 0, 'highRiskAreaNum': 0, 'mtime': '2022-07-17 11:31:10', 'adcode': ''}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0}"
487,宁夏,境外输入,"{'dead': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'adcode': '', 'confirm': 4, 'showHeal': True, 'wzz': 0, 'nowConfirm': 0, 'mtime': '2022-07-17 11:32:46', 'showRate': False, 'heal': 4, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 0, 'continueDayZeroLocalConfirm': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0}"
488,宁夏,地区待确认,"{'showRate': False, 'heal': 0, 'showHeal': True, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'mtime': '2022-07-17 11:32:45', 'nowConfirm': 0, 'confirm': 0, 'continueDayZeroLocalConfirmAdd': 1, 'dead': 0, 'highRiskAreaNum': 0, 'adcode': '', 'wzz': 0, 'mediumRiskAreaNum': 0}","{'wzz_add': '', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False}"
489,宁夏,中卫,"{'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 16, 'adcode': '640500', 'confirm': 4, 'dead': 0, 'grade': '点击查看详情', 'highRiskAreaNum': 0, 'nowConfirm': 0, 'mediumRiskAreaNum': 0, 'mtime': '2022-07-17 11:35:37', 'showRate': False, 'heal': 4, 'showHeal': True, 'wzz': 0, 'continueDayZeroLocalConfirmAdd': 16}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
